,user_id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
121635,eKNcK7CpYkZvMyqxFIchsA,Jesse,6,2012-11-24 21:55:05,51,7,34,2,5.0,0,0,0,0,0,0,0,0,0,1,0
121643,Pte7IB62tjJ9vwQ-QbfQiQ,JandA,41,2011-11-30 19:24:08,53,6,20,2,4.26,0,0,0,0,0,0,0,0,0,0,1
121657,OkRTinpAJmz6F85_RVvlMg,Delilah,11,2011-02-11 14:21:00,10,0,1,0,3.42,0,0,0,0,0,0,0,0,0,0,0
121674,ieKCZX3htY7_fYuKd84sfw,Ron,19,2012-08-27 16:48:34,4,0,1,0,4.5,0,0,0,0,0,0,0,1,1,0,0
121677,aByFRIo5muik_yND2R55bQ,Matt,11,2015-10-01 14:16:11,16,3,1,0,2.64,0,0,0,0,0,0,0,0,0,0,0
121686,m_nYle8DOEyDddtR4bpgag,J,194,2011-03-19 19:07:48,66,12,10,0,2.81,0,0,0,0,0,2,0,0,0,0,0
121687,yXIQ1JW76q4NdsIf436Y7w,Chris,34,2011-12-27 22:04:00,31,6,5,0,3.33,0,0,0,0,0,1,0,0,0,0,0
121719,zpsVdjaGqxObNFLvupI_AA,Peter,9,2016-07-25 20:36:25,1,0,1,0,4.64,0,0,0,0,0,0,0,0,0,0,0
121725,VFRgkfMOkO92PEat7vKQ1w,Jennifer,4,2016-03-22 23:22:42,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
121740,kSUnu7QcOEU5Aql51CKlGQ,George,2,2016-09-23 22:45:03,4,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0
121759,mdrSkdGfmuvld5CCnDiAOA,Heather,23,2013-08-30 19:55:17,18,5,9,1,4.3,0,0,0,0,0,2,0,0,0,0,1
121778,N3si0BHl1LCtVzIbbIxcVQ,Katelyn,4,2016-03-04 17:03:51,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
121805,9jgaVJVCxFK_9IW7xNr83w,Jeff,3,2015-04-12 20:11:07,1,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0
121808,3H6Ns9iLbZgq28s5UO_FNA,Theresa,1,2018-08-25 17:47:26,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
121813,cjbSUJ5-AmD5nUOpV7ryCw,Tasha,26,2011-11-23 18:12:40,19,7,1,0,3.62,0,0,0,0,0,3,0,1,1,0,1
121816,KqoHK77biWT8j_kfZgLxYw,Alan,35,2015-10-14 09:09:19,28,7,2,0,3.15,0,0,0,0,0,1,0,0,0,1,0
121831,96OnVEx9wbPFB9AENNNTXg,Britt,93,2009-12-13 00:43:37,136,13,17,3,3.82,0,0,0,0,0,0,1,0,0,0,0
121860,1czru3A0FQcdPj4csnzElg,Norma,5,2013-02-16 21:01:11,2,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0
121869,9H_ISLEeDL8pDzFD4GX1ZQ,Jessica,1,2015-05-12 18:28:11,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
121881,h5RfuRey9oAJJB-dmwOvuw,Lauren,255,2015-06-15 02:06:57,341,71,168,27,4.53,3,4,1,0,0,16,34,15,15,11,25
121922,z-yvbUGwFn8PAijEHdU_RA,D,92,2016-02-16 00:42:13,36,7,19,3,4.01,1,0,1,0,0,0,1,0,0,0,0
121923,dG0QLEZ4I1f7Azo3SZSedg,Morenita,31,2017-07-15 23:19:10,20,9,9,4,3.2,0,0,0,0,0,1,0,0,0,0,0
121928,BMXA8HiAuOQboRikPt6Xgg,Kanhaiya,38,2017-06-06 23:39:07,28,5,8,1,3.72,0,0,0,0,0,0,1,0,0,0,0
121938,kbFzYCzq9WkmitCXkxsWEw,Patrick,139,2015-06-20 22:51:21,121,26,29,3,4.61,0,2,0,0,0,11,1,0,0,2,0
121942,iKySrNjBDOrJen5gICn7kA,Chun,24,2015-03-05 04:38:18,9,3,4,0,3.46,0,0,0,0,0,0,0,0,0,0,0
121961,YQ8d3H5_aOv1xFyU6xbEvA,Carol,2,2016-10-23 14:22:08,4,1,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0
121969,DagpS9iOYepVjGCdJa3Ofg,David,10,2016-02-08 05:18:39,9,1,6,1,3.5,0,0,0,0,0,0,2,0,0,0,0
121985,hvsqgB5UmZ38nO-_igcnDQ,Ryan,38,2012-03-11 22:16:49,36,8,8,1,3.98,0,0,0,0,0,2,0,2,2,0,0
121993,Qc8YzkxmomgmvV7rfFZ4tw,Alice,13,2017-04-26 00:13:19,3,1,1,0,4.43,0,0,0,0,0,0,0,0,0,0,1
122004,kWemd7E5EQUA5QJFA-IyoA,Josh,7,2012-11-19 23:51:17,2,0,0,0,3.25,0,0,0,0,0,0,1,0,0,0,0
122126,htvIroMkQJmioa8bfO5uGA,Marcia,3,2016-03-27 21:46:33,3,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
122139,tsIJZUQdZeGzrXhgZg9Eiw,Nada,14,2015-05-14 20:24:04,19,4,2,0,2.87,0,0,0,0,0,2,0,1,1,0,0
122152,XFHzO6sdaKHlvtl5O1jC2Q,Joseph,5,2013-08-23 18:30:10,4,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0
122162,EWBv_tm5NwlRl67e8WGCcg,Tiffany,21,2016-02-11 21:01:27,12,1,4,1,4.04,0,0,0,0,0,1,0,0,0,0,0
122184,K6tZvEed1mvbyWSRU6rqew,Tece,32,2013-10-09 02:10:29,35,8,11,0,3.56,0,0,0,0,0,0,0,0,0,0,1
122195,1UIBaUoA9zlGQX2UsTGHmw,Angi,15,2012-07-18 02:19:39,10,3,7,0,4.88,0,0,0,0,0,0,0,0,0,0,0
122303,4uzJ4WCFiq3EzyeiOywUsA,Nakia,3,2012-12-29 15:18:34,3,0,0,0,3.67,0,0,0,0,0,1,0,0,0,0,0
122306,jCOHCUx6sN2aGo575lo3cw,Reese,98,2014-01-18 00:17:57,67,3,20,2,3.88,0,0,0,0,0,0,2,0,0,0,0
122312,yQCgLQLDBrY3_78cYbfrSw,Michael,112,2010-01-09 20:44:13,80,13,12,0,4.34,1,0,0,0,0,1,0,1,1,2,0
122345,lggAAN4kp-7yJ05SzIWK_A,Aydin,66,2014-07-26 20:42:11,55,5,40,1,4.55,0,1,0,0,0,0,0,0,0,0,0
122364,odn7UHZ2ZIoQwBT2wF9oXg,Chris,83,2016-06-13 18:04:54,93,20,41,3,3.05,0,1,0,0,0,4,1,2,2,5,0
122452,FKmJwHT8K2fAJI6ZuV6fNw,Jacqueline,20,2015-09-09 16:24:50,11,0,8,1,4.24,0,0,0,0,0,0,0,1,1,0,0
122460,1pOCNMNqGefEVSnFsoIMFQ,J,185,2013-10-13 00:06:34,48,6,6,0,3.68,0,0,0,0,0,0,1,2,2,0,0
122499,GT6hBmsES12jeMmBM4IuMQ,jennifer,29,2010-02-28 17:11:35,77,14,4,0,3.6,0,0,0,0,0,0,0,2,2,1,0
122503,yY5p4ObwZrQoM1dTzL_gxw,D,98,2011-07-11 20:34:19,168,20,5,2,2.94,0,1,0,0,0,2,0,2,2,0,0
122518,LSnG_fwGO6uXly_gr9iIUw,Nancy,10,2010-02-14 06:20:48,4,0,3,0,4.5,0,0,0,0,0,0,1,0,0,1,0
122529,QMMFDtwd9z2KGK4YCwToYA,Morgan,14,2016-02-29 02:33:57,2,1,0,0,3.06,0,0,0,0,0,0,1,0,0,0,0
122533,s8LTxXi8SgCMUiwVssKNJQ,Brandy,12,2012-03-04 22:56:32,3,2,2,0,4.25,0,0,0,0,0,0,0,0,0,0,0
122582,Z2unyjP470--yf-Q-T4pVA,Anne,1,2015-11-22 22:19:59,2,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0
122601,p-EEMAHNIYVgKKeCCzyc3g,M,58,2013-09-27 16:24:03,96,20,16,1,2.78,0,0,0,0,0,1,2,2,2,1,0
122603,x36wM-t_nBSoeWGVusEOHA,Lynne,3,2012-04-05 15:06:28,22,2,0,1,1.17,0,0,0,0,0,0,0,0,0,0,0
122611,-u4-Yb0W40iot4T5u3oEyw,Clark,4,2012-04-13 12:36:28,1,2,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0
122626,90KL7uYe4Ab5W2vqrE5Zeg,Gracie,53,2013-02-07 03:01:30,81,14,24,2,2.89,0,0,0,0,0,2,0,1,1,2,0
122633,cRJ6LRBWZd5ACgPSBBoklw,Maura,24,2014-07-25 19:12:43,10,1,1,0,3.32,0,1,0,0,0,0,1,0,0,1,0
122664,PoEVqT6kKNW5gxp44R2w5w,Juliana,21,2014-08-14 16:04:29,17,5,3,3,3.41,0,0,1,0,0,1,0,1,1,0,1
122678,n2RSuHvwCzeTDUMzSDnFdA,Ajay,12,2013-03-31 21:03:38,14,5,3,0,2.33,1,0,0,0,0,1,0,0,0,0,0
122686,V8P2-U2IINNHzALqjaN3gQ,Jennifer,11,2014-10-04 04:17:14,3,0,0,0,3.91,0,0,0,0,0,0,0,0,0,0,0
122699,2S3zm2nwO60ih1sdcbNMmA,Matt,53,2012-12-11 06:22:39,19,10,5,0,3.64,2,1,0,0,0,0,2,0,0,0,0
122703,IdGlTKK0sQV6l-NS3EXNfQ,Stephanie,7,2016-12-26 23:40:10,12,0,4,0,3.88,0,0,0,0,0,0,0,0,0,0,0
122727,h1NrTaQgWF9sgoHCJ1EELg,John,64,2012-02-20 20:57:03,23,1,6,0,4.36,0,0,0,0,0,0,0,0,0,1,0
122756,OSvmKDv6-XKb62psaoJwhA,Amanda,10,2014-12-01 18:47:33,8,0,3,0,4.9,0,0,0,0,0,0,0,0,0,0,0
122763,zdqmsgQF-uGWRLpbqILLXg,Lulu,81,2015-06-25 03:36:23,118,82,66,1,3.99,0,0,0,0,0,0,0,0,0,2,0
122805,hW3oJnRKfckr8Q9L7LJdcQ,Alex,12,2015-09-20 22:11:20,34,6,3,0,3.0,1,0,0,0,0,0,0,0,0,0,0
122808,vxq9H1i7hiiIcBVnLrmwwA,Jer,15,2011-05-13 06:49:22,14,1,3,2,3.32,0,0,0,0,0,1,0,0,0,0,0
122811,qQ73KiXBDMSKdqX8pAQ0Sw,Ken,46,2009-06-15 19:08:51,28,6,15,4,3.77,0,0,0,0,0,0,1,0,0,1,0
122817,E6Rkv3VokMHfBui4qFZ9PQ,Hailie,10,2019-02-09 02:45:20,12,0,4,1,3.6,0,0,0,0,0,0,0,0,0,1,0
122833,o0o982U53lhwbVDuPPlBiA,Jane,172,2014-09-20 05:55:47,324,72,57,5,3.3,2,0,0,0,0,4,2,0,0,0,1
122839,VzUk9ILhHSuZQBImAjix1g,Jill,96,2011-08-15 17:22:05,150,25,75,7,4.33,1,1,5,0,0,10,1,11,11,8,0
122853,lLramT_4gC2Ej7xjLO7yiA,Yvette,45,2017-02-28 17:06:54,55,95,35,6,4.43,1,0,0,0,0,1,0,0,0,0,0
122886,4NEIIwnKssnXSULz9IrPxg,Ruby,10,2013-01-26 20:35:53,6,1,0,0,3.91,0,0,0,0,0,0,0,0,0,0,0
122906,8hKihFHLHqpkuat-EoE7hg,Erin,20,2015-04-08 00:27:50,15,13,11,3,4.32,0,1,0,0,0,0,2,0,0,1,0
122916,cGFKLJbOjp73GiqQecKZ1g,Laura,88,2013-04-17 16:44:35,84,23,24,2,3.67,0,0,0,0,0,3,3,0,0,0,0
122928,WXWfJziInVFSNsHUsxKihw,Sandy,64,2011-03-26 23:52:53,40,11,16,3,3.99,0,0,0,0,0,0,1,1,1,1,0
122936,b63eLCGDCpVPtswPtyq8bA,Leslie,144,2014-10-31 00:29:51,179,24,75,3,3.97,0,0,1,0,0,0,3,0,0,2,0
122942,GAq5N-pCzYbhrB4DgoXOtA,LeeAnne,37,2012-03-07 20:55:52,10,4,3,1,4.27,0,0,0,0,0,0,0,0,0,0,0
122970,SM8HguCRDGtMl2PinMxcNA,Patricia,25,2015-02-03 13:35:10,1,4,0,1,3.68,0,0,0,0,0,0,0,0,0,0,0
122976,EfnyIUIqniPgPDp96eRTHQ,Andy,47,2018-04-21 23:25:56,19,4,4,1,3.94,0,0,0,0,0,0,0,0,0,0,0
122986,c5zfknq6GQwncwKNFj9iIg,Andy,12,2014-03-29 22:46:43,7,2,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0
123001,vygaQD4eTD_WDY7VYSMtog,Kathleen,9,2015-12-31 00:50:17,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0
123029,4GMfBmYc7lBZHehVn3BMJg,Bonita,7,2016-03-24 22:48:55,1,1,3,0,4.43,0,0,0,0,0,0,0,0,0,0,0
123038,IEHvL1kzpBQB54DiKN1Fxg,Ester,30,2013-12-03 19:04:40,12,0,1,2,3.37,0,0,0,0,0,0,1,0,0,0,0
123114,xVKE_HJ2pwUtTdLbL3pnCg,Megan,31,2013-05-30 04:05:18,32,6,10,1,4.75,0,0,0,0,0,0,0,0,0,1,0
123135,9EkS1vIekW9l14Hz_o5qng,Timothy,10,2015-02-07 04:40:58,5,1,1,1,4.91,0,0,0,0,0,0,0,0,0,0,0
123167,EnuUNjOIYh4a7x-WeuF_uA,Selmir,8,2015-10-18 15:47:55,7,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0
123172,bRxyCi4cWFIXmqDj4fp54g,Thasia,6,2011-06-11 06:08:25,1,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0
123180,CVcgzdIFl3rD2fzugvAxXw,Aaron,44,2015-01-18 19:57:35,18,0,2,1,3.2,0,0,0,0,0,0,0,0,0,0,0
123219,4_IJKLhoyof73pvRal4Exw,Nicholas,329,2016-06-08 18:59:35,191,42,68,7,3.66,0,2,0,0,0,11,4,1,1,0,1
123222,9Sephbl1URmDycU7AT1D_w,Jeff,233,2012-03-19 00:40:10,67,7,31,3,4.19,0,0,0,0,0,1,0,2,2,1,0
123238,-wdWkg4IczkFTL1eSb_Vsw,Amber,182,2013-07-16 12:32:14,76,36,39,3,3.76,0,3,0,0,0,4,1,0,0,0,0
123292,7KlKDah4NtWNfD7OY4Bnog,Rai,530,2016-01-19 03:21:48,356,51,131,10,4.35,0,0,1,0,0,2,10,9,9,4,1
123317,W5m_GV3sjAuLNJZ6D8qd2Q,Josh,125,2013-06-26 02:40:54,187,16,20,2,3.83,0,1,0,0,0,1,4,1,1,3,0
123322,Qb13kspGBvnYUsPsGmbkbg,Christine,9,2012-05-21 18:29:14,7,0,1,0,4.33,0,0,0,0,0,0,0,0,0,0,0
123329,lCW36uaYqGXdI0-3M_E9uw,Sabrina,26,2015-02-05 23:54:23,11,0,0,0,4.31,0,0,1,0,0,0,0,0,0,0,0
123348,D0zAlQz2u-8rQTxOBwLptQ,Janay,31,2016-07-10 23:36:20,22,4,1,2,3.16,0,0,0,0,0,0,0,0,0,0,0
123356,OUSOuSapgjmA33N6a1Ovjw,N.,27,2014-10-30 20:54:28,25,2,12,0,3.36,0,0,0,0,0,0,0,0,0,0,1
123383,Q0xfw07ItgbFJlmtGMryAQ,JL,2,2012-09-20 00:35:32,4,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
123392,_ChgV15rAkH1-FWB8Qd8PQ,Richard,33,2011-03-04 20:03:13,38,11,5,0,3.5,0,0,0,0,0,1,0,0,0,0,0
123397,mCk3Wg3atbTVB9RhidXElA,Brandon,4,2016-01-12 19:17:38,1,1,1,0,3.5,0,0,0,0,0,0,0,0,0,0,0
123412,3md0rMyZBtx5Hswlpt6gVQ,Lauren,42,2013-10-25 16:20:41,37,10,2,1,3.67,0,0,0,0,0,0,1,0,0,0,0
123434,jzWy0sx7r0-hXInk3s6dHg,Sandra,7,2014-09-18 20:09:14,7,0,0,0,2.71,0,0,0,0,0,0,0,0,0,0,0
123455,Ys70ZbIzFEGFurwqapEpEA,Zach,57,2015-12-24 08:27:57,69,50,21,0,4.2,0,1,0,0,0,0,0,0,0,0,0
123462,HqHZQEnaFH5D3cyuvgurlw,Rebecca,202,2015-08-21 20:19:38,225,40,96,8,4.38,2,0,0,0,0,6,1,5,5,11,5
123464,03hJqyQVBUwTdDkIFB-bZg,S.J.,29,2013-07-23 18:55:47,11,0,4,1,3.55,1,0,0,0,0,1,1,0,0,0,0
123489,CTjf4ApXMnX_4WxHGngoXg,Dave,35,2013-06-14 14:08:15,9,2,3,0,4.51,0,0,0,0,0,0,1,0,0,0,0
123501,vPitUg4fkQBCi9qqNDgExA,Roger,29,2012-11-24 19:18:22,36,9,2,1,2.03,0,0,0,0,0,3,0,0,0,0,0
123539,YVyAfM6ZBwIeEQ-O0HfgfA,Jen,1,2015-09-19 23:25:51,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
123560,MYlBw3YufICuSs3gM5mpHw,Mike,19,2014-04-11 00:04:09,14,2,11,0,4.26,0,0,0,0,0,1,0,1,1,0,0
123564,VMmWSUgP_GZmoeyf4Zvnyw,Shakur,54,2016-02-20 21:21:00,18,2,9,4,4.09,0,0,0,0,0,0,1,0,0,0,0
123610,JGdeEk6tXalIxWPyQkOtQQ,Hazel,462,2010-04-26 03:19:14,389,109,94,8,3.56,0,0,1,0,0,11,3,4,4,4,0
123612,1cfhJLVT0gQCNTRQwSSjJw,Erika,15,2013-01-16 22:07:04,16,0,1,0,2.19,0,0,0,0,0,0,1,0,0,0,0
123623,wtcSdlAcuvc8Rhoo4ToT7A,Maria,39,2013-05-24 05:07:20,4,2,1,1,4.35,0,0,0,0,0,0,0,0,0,0,0
123631,NLjH0hsFAEAdMgi5k6rfWg,Margaret,6,2012-06-11 23:06:50,1,0,0,0,4.67,0,0,0,0,0,0,0,0,0,0,0
123660,-dN3ww2WYLkwAbZtJHcLHQ,M,206,2015-06-22 03:53:19,122,30,46,1,3.13,0,0,0,0,0,3,0,0,0,1,1
123663,QYpdu9cBAnXos93zUjHVVg,Sonia,11,2014-10-10 00:55:55,12,2,2,0,4.18,0,0,0,0,0,0,0,0,0,0,0
123679,D52EN2sGK_OdUqRyaCSB5A,Mary,55,2015-02-05 22:40:08,32,8,7,0,3.56,0,0,0,0,0,2,1,0,0,0,0
123681,bS7dmk_OX5oIQvAhTb-bcw,Greg,183,2014-03-02 21:37:56,189,29,60,5,3.99,0,1,0,0,0,4,10,13,13,4,0
123685,_1obK_iGuThMr6iP3cuNmw,Chelsea,2,2016-06-27 18:43:16,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0
123706,C4_adgwIlyVnv32axzlf8g,Carly,180,2014-09-27 17:00:05,132,18,34,3,3.56,0,0,0,0,0,3,1,1,1,0,0
123717,oE93D0g7-VvlHvmLYxSUlA,Bob,19,2015-05-23 16:57:38,9,3,2,0,2.89,0,0,0,0,0,1,0,0,0,0,0
123730,SXHNkZfxbRnKIWKroqB5Hw,Tim,102,2014-07-26 04:32:33,48,5,13,1,3.51,0,0,0,0,0,0,3,0,0,1,0
123774,zLHELBF8lN_l5N0BuHujnw,Adrienne,65,2016-01-10 12:19:28,22,4,7,3,3.93,0,0,0,0,0,2,0,0,0,2,0
123783,RMHptU7p0zpq_BKNJ2Delw,Sarah,3,2013-10-12 19:44:31,1,1,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0
123811,qnX82eKce490m7oAZgQ37w,Letisia Michelle,36,2015-02-07 22:55:05,14,2,4,0,4.05,0,0,0,0,0,0,0,0,0,1,0
123831,JbMf27a86XfRSKVPoqC7Iw,Courtney,14,2014-01-11 01:11:30,11,0,0,0,4.64,0,0,0,0,0,0,0,0,0,0,0
123870,JlELaaut8fJEJjmGCLEAJg,Arlo,47,2015-04-15 01:33:12,26,4,11,4,3.24,0,0,0,0,0,1,0,0,0,0,0
123878,tcT7C-lixeyg19jbuAR0jw,Lee,4,2012-07-02 23:34:09,0,0,0,0,3.75,0,0,0,0,0,1,0,0,0,0,0
123879,Y1qtCY_SJArka0lJ4mmoRQ,Sandra,4,2016-10-31 14:58:26,1,1,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0
123897,CmQrw8QzgezWqOhGrrJfSQ,Nicki,23,2010-11-08 18:35:54,53,3,11,0,3.83,1,0,0,0,0,0,1,0,0,2,0
123903,3FiqebHQQWhGukhaFcOIEg,Rose,61,2016-09-07 23:30:40,26,6,5,5,4.23,0,0,0,0,0,0,5,0,0,0,0
123906,sZJAJCHx9NuTwiWkuxPQiw,Johanna,66,2013-05-13 23:06:59,44,3,12,0,4.37,0,0,0,0,0,0,0,0,0,0,0
123928,g__aDsdEk8l7CcKjeU5aPg,Sam,37,2016-06-29 02:33:25,31,9,9,1,3.0,0,0,0,0,0,0,1,1,1,0,0
123930,wuefl4rLiWh2tynB25LyWQ,Loriann,11,2016-04-16 01:46:47,8,1,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0
123933,OwLQN0i_S8WAD8WjRwCkug,Jessica,4,2016-12-29 01:49:10,2,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
123954,GVVLehzorjDfrtdzpotfxg,Fifi,223,2015-03-23 14:58:49,183,33,56,9,4.0,1,1,0,0,0,4,14,0,0,0,1
123958,y2sVri1mwawzVbDVogrVZw,Nelli,128,2015-01-29 19:30:19,125,30,57,2,4.43,0,3,0,0,0,9,3,10,10,7,3
123965,C_nrZg4IEXzjGbBs-kVszw,Lor,38,2010-12-03 16:45:41,31,15,7,0,2.73,0,0,0,0,0,0,1,0,0,0,0
123984,Q0GISGD6Vy-u3lTFuHU_5Q,Anthony,25,2016-10-07 05:48:55,7,2,0,0,1.8,0,0,0,1,0,0,1,0,0,0,0
123986,hT1DDWCKsW2GcHTd4ib8Fg,Coddy,199,2016-02-05 01:39:41,210,92,149,13,4.13,3,3,0,0,0,13,11,11,11,12,4
123990,fQvEDsnHRaqOCy7482cKBw,Dave,12,2016-09-15 20:39:18,2,1,1,0,3.42,0,0,0,0,0,0,0,0,0,0,0
124042,3bb6QSuKj71aBFkOWT7SAw,Lindy,30,2015-07-16 18:50:16,7,0,9,1,4.85,0,0,0,0,0,0,1,1,1,0,0
124061,ARepLfCq8AgUgKIGRDJYbQ,Melissa,38,2016-05-10 19:25:37,14,1,2,0,3.0,0,0,0,0,0,1,0,0,0,0,0
124063,vhc3AcDzjkFTKN5jUGLoPA,Katie,58,2016-05-07 13:56:05,27,4,11,1,3.64,0,0,0,0,0,0,0,1,1,1,2
124083,Vd9tBhMVOIpwFhq-gF5Kog,Caroline,2,2010-10-12 00:05:16,3,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0
124090,ec2rBsm1Bm04FYfBir79Tg,Cheryl,89,2014-09-27 11:11:53,238,74,161,7,4.37,34,1,1,0,0,14,39,52,52,23,16
124118,JeEPT2GhKgnD-w7lebHPSg,Marianne,106,2013-11-02 23:30:02,66,15,15,4,3.88,0,0,1,0,0,1,0,1,1,2,0
124129,Mzk3SQEL0lWpWc0K69kWBQ,Lina,37,2017-05-20 19:09:10,7,1,3,0,4.39,0,0,0,0,0,0,0,0,0,0,0
124153,TmwOe_v9_3PQwqoIqWY4gw,Wender,107,2014-07-16 00:58:06,207,32,108,8,4.61,0,0,0,0,0,4,3,2,2,3,2
124233,ia8Bk8PPhYfu3RMpWsjYdQ,David,105,2012-11-11 18:33:08,104,32,18,4,3.5700000000000003,1,1,0,0,0,0,2,3,3,1,0
124243,oV-0pqH2nWp3QCLlgKuu3A,Lisa,36,2010-08-28 20:20:47,48,9,7,1,3.14,0,1,1,0,0,0,0,0,0,0,0
124280,yBUmqGw2u0CAiYulUBiSWQ,Ben,71,2013-10-18 13:01:42,64,22,22,1,3.96,0,0,0,0,0,1,0,0,0,0,0
124303,tBYcPpPoz7sSrkGbc6SxmQ,Tracy,17,2015-02-13 04:31:04,14,4,1,0,3.78,0,0,0,0,0,0,0,0,0,0,0
124314,rSO_KXEZrKX3hkoeQLYEfg,Rosinah,35,2015-12-27 21:51:46,36,5,3,1,3.05,0,0,0,0,0,0,1,0,0,0,0
124380,HroKVH6G9ZPnqpVQaapjHA,Holly,5,2010-03-04 01:43:58,35,1,3,1,4.2,0,0,0,0,0,0,0,0,0,0,0
124400,U6As8ASOQkk0MYGXq5Thig,Vernon,21,2013-09-21 22:07:24,24,31,14,1,4.29,0,0,0,0,0,0,0,0,0,0,0
124420,V1ItNZJ_2lSZBpoOp7lSWg,Victoria,27,2016-01-07 19:50:52,26,8,4,0,3.37,0,0,0,0,0,1,1,0,0,0,0
124437,WrQlu-YLS0E7J_L-Ja4p0A,Dee,25,2014-06-01 13:39:28,32,12,10,0,3.05,0,0,0,0,0,1,2,0,0,0,0
124452,uhF9ua1kEGR3SZc9f8Qaow,Tom,4,2016-02-13 15:39:14,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0
124478,aIKovF2Az2S6gF58qdXISQ,Renee,15,2014-07-04 03:44:44,5,0,2,0,4.31,0,0,0,0,0,0,0,0,0,0,0
124514,mymzmb423K7PcTrhf1E6nQ,Retired In St. Louis,54,2013-07-03 12:13:41,66,10,8,2,3.38,0,0,0,0,0,2,1,0,0,0,0
124519,OhSUEHRXnyfCi0dYM3oCSQ,Ivona,15,2013-06-27 02:29:32,7,1,3,1,5.0,0,0,0,0,0,0,0,0,0,0,0
124526,XvPQoxcPIJGtfvyriz7U5Q,Renea,68,2010-08-18 21:40:23,80,13,17,0,2.73,0,1,0,0,0,2,5,0,0,0,1
124558,ch7KkVMl35k24TD4_XbAEg,Grant,2,2016-06-28 20:01:33,2,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
124564,jtPAruao_QPM9ivm-xENrw,Diana,12,2015-10-11 23:05:51,10,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0
124610,t_kj3WrraFId6fFW-1aWFQ,Mary,84,2012-07-19 17:15:53,71,6,42,2,4.5,2,0,0,0,0,4,0,8,8,1,0
124624,LcheD5XtzhpxaMMQs_IrFA,Michael,61,2014-06-14 18:36:46,50,1,22,1,4.1,2,0,0,0,0,6,1,15,15,2,1
124625,m49vIOls3jfJga-VCSR-Bw,Wesley,145,2013-05-15 13:38:56,199,18,104,3,4.24,2,3,0,0,0,1,4,7,7,0,1
124637,LmJsYp27X6bCaq5rO5Xa1A,Mario,120,2012-01-26 16:03:31,83,29,25,3,3.54,0,0,0,0,0,3,1,0,0,0,0
124647,LcIU4ySW_5-5Nb0nMyzWdg,Denise,1,2016-06-02 17:14:50,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0
124654,jKWq-xjNNJwYeCvhNllzIA,Alex,12,2016-11-26 23:23:47,7,5,0,1,2.92,0,0,0,0,0,0,0,0,0,1,0
124665,KPnJ6SFLW2qKq6VLGNn2-w,Tye,49,2009-07-27 03:19:16,23,6,18,1,4.75,0,0,1,0,0,0,2,2,2,0,0
124685,4SUhThR7q-V601Tq17RTgA,Dawn,7,2015-03-21 16:35:38,5,2,0,0,3.86,0,0,0,0,0,0,0,0,0,0,0
124724,cuwv0cwD0qwTHIcx-K7q2A,Cristen,108,2015-02-19 16:00:26,160,37,53,4,4.02,1,1,0,0,0,2,4,0,0,1,0
124730,wkN5-quyLRF0534CwcfnyA,Matthias,142,2011-06-19 16:12:31,67,12,13,0,4.2,0,0,0,0,0,1,0,0,0,1,0
124738,T8JzkhWRTM92NF_S1q_QPw,Suzann,19,2013-11-17 02:47:56,13,4,4,0,4.05,0,0,0,0,0,0,1,0,0,0,0
124754,2UqZa0ZYqAKOCUnZ2BbHsA,Steven,28,2015-04-20 04:04:16,26,4,4,2,3.97,2,1,0,2,0,0,1,1,1,2,1
124775,_s6QrNZ7E1XPSQugxu__Iw,Andrew,14,2014-08-14 16:44:04,5,3,1,0,2.87,0,0,0,0,0,0,0,1,1,0,0
