,user_id,business_id,text,date,compliment_count
126995,l7YfZwV1yIKVOnULM7KvGA,tUhPRgJ7mBx-1fGef7Nv3w,Excellent pizza. Nice crisp crust and great flavor!,2013-10-19 23:29:20,0
127079,dUxRVDGmQT98z7pJkzxQfA,vrQCClTDrPSbIHO-ub8qFg,!!!!,2016-11-09 01:10:16,0
127135,5L4QEmVmeiriQQmMw6gDKQ,jBCgQ6nZDsMCWU7eaSxOpw,Five BBQ sandwiches for $10... OMG!,2012-04-13 20:27:03,0
127147,RQSOsmM2uFHi7W5SSbtIgg,QkyEr9j7il9lJqseTbPe5w,Hands down best Italian restaurant I've ever been to.,2015-06-19 00:31:51,0
127177,_tfepMhAIwsI_YcfFLqkaA,0yElmJZHbfRJt4gmdot8Og,Breakfast 7-10:30 Tue-Fri; 7-11 Sat,2017-03-02 17:47:45,0
127185,wpA2qP5awrT02awzhYrmHw,NIQWO-Q_F598XlAvZnFVCA,"Nope, and more nope.",2018-10-20 07:15:19,0
127186,fluPpH9ap58Y5xkPPyFQuQ,UYxGgnJ4Z2lOehK23HSIlw,"Unless you want a large sticker advertising Mister Car Wash on your windshield, you",2018-10-27 12:43:49,0
127212,6TzBqU0tJkzY2VOmnWKxRQ,S2Ho8yLxhKAa26pBAm6rxA,"Highly don't recommend. Poor staff, food came out cold, food overpriced",2019-03-09 03:13:15,0
127308,rhh_3ilnUI-L0IjOjGMoIA,Idjv5ldTN-4Q7QseD46AOw,Peruvian food.,2012-09-22 23:29:15,0
127326,6s-g2vFu12OemhiK3FJuOQ,E9-k8aOCS2sSh9RYxvWU_A,You can bowl next door!,2010-11-11 00:01:13,0
127399,oHjUPJHEOGJsrPqu3B_MnA,2kOGFDJ9v4T9AzuKWhwl2g,Drew was very attentive which was nice.,2016-07-12 06:29:13,0
127406,MV-dII7Ec0seBTagOJTldw,QWqKTWQ2OiDgo3dzNkpung,The steamed white rice is the best rice ever ;),2016-03-05 22:58:42,0
127417,TyQ4vR-Qk3ZWtWC5kU4aCg,HX3UAADrWMqReSRIrKteOA,Jennifer did an amazing job on my nails!  Go and see her today!,2018-06-07 00:15:53,0
127452,Djt6KwfeI4DO-c_PvWzX5w,FlWCsBiNoI4XTwZD8f_q0Q,Great place for lunch. Much better than Imos,2014-12-16 18:40:13,0
127522,z5YIoIHmSX9X9Zt0I5I7NA,GyC36Pn0Q1-qHnqXys6yFg,Try the fry chicken it is great. The service is outstanding and fast.,2018-11-16 16:20:50,0
127624,6K1JI4-28LRAoFQdttxZGw,kLnOdN3_HuF1iXjtkb79aw,"Rooms & Floors have paper thin walls, I have not yet stayed in any room where I've had a good night sleep without being awoken by hallway noise or fat person walking in the room above me or opening/closing the dresser drawers a billion times. Have to keep my AC running and/or the bathroom fan on to drown out the outside noise. Forget about keeping the Courtyard noise from your room as everything echoes right through the super thin glassed poorly insulated windows.",2015-06-25 04:53:32,0
127655,1teRU3au3t44tfZKLV677w,rBE5TT_ndOOczNBrbRnJwA,Greek salad is really good. chicken panini is very good.,2012-12-27 23:55:20,0
127657,ZKys8Xl5bxfi6grrvBvk6w,lNsnmur2Df2oK9ywyY0H3g,Yum!,2019-05-10 23:51:52,0
127665,07deUhgGr9p4jdIwrizIRw,hDVpw1PSS31uFUCOsI-eog,"This place was very slow in all aspects, food was good service was not good at all.",2017-02-13 03:14:08,0
127811,HgpvEYhKNKWQKFF4NNEtBQ,6Z89Ixagyc0mrVnyZHiIVw,Service is terrible. Place was almost empty when we arrived at 9:45pm. I ordered seared tuna and a salad. Waited 20 minutes.,2011-06-12 02:20:09,0
127838,gccS8e4SvL53XxZOG856Wg,6Ua4Pu_2bXuxpaxDyUA_BQ,High densit,2012-09-30 03:21:56,0
128163,TjN8_WuuzQDxnJ1b4uT0Pg,jBCgQ6nZDsMCWU7eaSxOpw,Best Brisket in the Tampa area,2017-04-01 00:44:26,0
128172,8qjrQWrbszkYu-YkwRe42w,y9yUyB9qldKaibuhJkC39w,Shopping for whatever Page wants:),2011-11-15 20:43:16,0
128236,yAB89vOBgaR8S8L4E3dvgA,rBE5TT_ndOOczNBrbRnJwA,The Sangria was good.,2019-03-20 00:34:43,0
128248,TyKUdN4ZMzoXe_EEIlk1ig,tUhPRgJ7mBx-1fGef7Nv3w,I've had good meals and some not so great.,2017-11-09 12:20:31,0
128263,rPYrYirBeSbJX_jqt3yysA,2kOGFDJ9v4T9AzuKWhwl2g,This is a great place to work if you can't focus at home.,2018-03-04 18:28:52,0
128313,me34W3JIahnH94squB-gmQ,QWqKTWQ2OiDgo3dzNkpung,Super good. Ra raw,2015-11-14 12:19:36,0
128362,KYO3_9ShHmdoJlWHt5td8A,fimN43BUUakBXeRUQqkYvA,"Good coffee, service and great location to relax for a few minutes",2016-02-23 12:58:51,0
128383,ldSocJvfHDBX5491WNcjVg,2myVMP_l-9f9JIZewm19Cg,Don't believe what reviews say about needing to book early to get a quiet room. I booked almost 9 months in advance and had so much noise it's unbearable.,2014-02-21 21:17:32,0
128514,yCh6GoaLVJx67faQK61lHg,4vLJd8N3wy_Q_wu_DZuRag,Steer clear unless you like your eggs from the microwave...,2016-04-13 18:36:15,0
128518,01IhGl0XmthVaN1n0yVpfQ,UM6XgOtTX4DWWcGDTWtjEg,"Five beers on tap: Ferguson, Civil Life, Schlafly, Urban Chestnut, & Six Row. Oh, HandleBar, you are Saint Louis personified!",2013-01-25 00:34:39,0
128611,6is0YbWxXm-o3F6VCe67Vg,fT4jl8pcXCxKBrM85XjXSg,Cool place. Cool owner (Ben). Good selection. Fair prices.,2019-08-14 03:19:17,0
128742,3Pi0HZNnnxIdskUdrzUGsA,ZCURd9PiH4qdEjQfrIZzFg,"Wonderful server (Clarice) was so friendly and attentive( when needed)
The salmon salad, lobster bisque, crab cakes, crepes ,French onion soup , and most of all the truffle Parmesan cheese fries was to die for  !!!
The margaritas were an nice flavor
Will be back!!",2012-12-31 00:42:02,0
128960,YO0gTuIEhAibTkY-Uu3EtA,UX3eq0WsVva-cqlVrzyzFg,This place sucks .,2018-12-29 14:23:19,0
128994,qk6RvtAVS1dID2oeqBnTWw,6Z89Ixagyc0mrVnyZHiIVw,Very expensive for a neighborhood restaurant.,2014-10-23 02:13:06,0
129066,BjLLtoMq9NspSt3oCzruJA,dIpTuL2T1L98GQGU17IeSw,Check in for a free coffee!,2019-02-08 23:46:23,0
129083,sNmkmmprA8V33YuAWCXj2A,dIpTuL2T1L98GQGU17IeSw,Stopped in for dessert and drink. It was good and staff was nice.,2020-04-23 20:02:58,0
129125,BzN-JRkAeKPU4PWn0gDRWg,CPk6ozrDMy0ohC4-z0kGbA,Good on a hot spring day!,2014-06-09 15:35:38,0
129160,rk43M6mW1XOwph_qpRFLBA,ostgbmaf36hOicxyl71sPg,Best local pizza! Been coming here for years. Fast and friendly staff mostly family.,2019-01-30 12:07:40,0
129188,eIjCVGINb_W3A2hvgV0mzQ,AP_sb7dETsflRNNkJinYUQ,Bad Bad Bad don't go,2019-07-18 19:28:06,0
129220,krO4n8SbhfM4deHI6IJ4PQ,QkyEr9j7il9lJqseTbPe5w,The Crab Ravioli is to die for! Also come on Wednesdays in the summer for Dinner under the Stars!,2018-07-04 02:26:25,0
129223,1MwoiUajN2l54d4K9uTycA,AwCjA8E-OckCKAdqKoiKPw,They also serve ice cream.,2018-07-29 17:06:07,0
129234,87UCNW0g5gygrglDxjyDRQ,NQhyMw8SOU1HB-V9X52CTg,"Purchased the extended bumper to bumper warranty, and wasnt aware there was a $100 deductable....very sneaky.",2017-01-17 17:30:22,0
129267,bJ5FtCtZX3ZZacz2_2PJjA,7hpUoYdAVToZXwuPRgoqdA,Acai Green Tea to clear up my cold laden sensibilities!,2012-12-31 01:40:42,0
129381,yQXaThEmIQw8MljBEXvtvg,0hCrds3sgFAYzsZolg3jcg,Love their wine beer and alcohol selection,2012-05-11 19:33:14,0
129464,ZTHnO5HfJDDgaYRiyhYBjg,x0cURtj_r_ysb1zk5-jhDw,For anyone who is looking for pain free Dentistry I would recommend Dental Care Today.,2015-01-14 21:55:45,0
129533,SDPQ_Ff2HAAALfgo9JN0Pg,MuJBELBk9VXJjH0tryDh1w,"We had tamales, pork and crawfish. They were excellent!",2020-05-04 17:52:06,0
129535,fmb1826YnAIFOL886U2ztw,0bPLkL0QhhPO5kt1_EXmNQ,Great,2014-12-29 01:23:25,0
129559,ze8SzGfF9m8KxuLs0KIqmg,FLDjk3oA3JpeOfiIORLp9Q,Closed an hour early with no sign on the door or reason as to why.,2018-05-30 01:27:18,0
129564,wtp2fvDLFQxVgcW9POYseQ,OrE8LhQpKVXTA6gJyu5G9Q,"pho #1 , WI-FI available?",2011-12-10 23:22:33,0
129605,m69rPOnms7FtUOn81d4ENQ,S2Ho8yLxhKAa26pBAm6rxA,Fish and grits.  That's all I have to say way it and be transported to heaven,2020-02-08 23:36:21,0
129610,qySkAnnYcFlGO7rwcQHHMQ,FlWCsBiNoI4XTwZD8f_q0Q,Everything is good here to me.  I enjoy the pizzas with extra cheese try that.,2014-08-07 22:40:32,0
129633,31N3UJj6j8D7zKxFaSVyXw,gI34hM-873fwF1XQ8hOaSg,Several lunch specials for under $8 offer a freshly prepared meal and variety for a good value.,2019-02-12 20:57:01,0
129700,eodLg-yycbuXUGMGy4P9Ug,_E0WPHfJEYmwOUCAj-Jq1A,Not a whole lot of video poker bar seats. Blah.,2017-09-04 20:22:49,0
129871,FHhb7xVe2GexqkfuePXJkg,Ea2hPSFazxXITET4f6ZJhw,"Good food, friendly service",2019-01-22 18:19:23,0
129892,vvH1l2Dzo8jrxUqszJ2O6g,MlEhwiOJpKe7VuO-IDCZqg,The cost to get your hair done at this joint  is unexpectedly decent,2017-09-09 16:05:52,0
130046,0AIVmJPVrnI-LtNwnjQg2A,tYs0txjzc5gN6CtIBi206w,Can anyone recommend a very close hotel? We will be here for 2015 New Years. Thanks,2014-12-02 04:56:39,0
130091,ZKys8Xl5bxfi6grrvBvk6w,lNsnmur2Df2oK9ywyY0H3g,Can't wait to go back!,2019-06-17 17:46:08,0
130113,bFw_prKLcpSD28JX53pFyw,GlYN-RJyL_YwxIqsSDo1ag,"Amazing food, definitely one of a kind! Great service, very welcoming owner.",2016-05-06 18:16:34,0
130200,otUq3acni1fk6sO_sQafLQ,g_nLH7QGP3_l1eE-7JWhwA,"Nothing, clean and ready to see the best cod and chips around. Usually N. Of Jones West Ford.",2015-11-24 01:33:19,0
130233,OyjJWNmlky-Ase9ov1Pq5Q,MTSW4McQd7CbVtyjqoe9mw,bun is sucked here and the waitress was really mean and cheap,2018-12-07 02:22:02,0
130270,fmb1826YnAIFOL886U2ztw,0bPLkL0QhhPO5kt1_EXmNQ,Rip.      Zios is gone closed up shop,2019-09-16 07:36:35,0
130278,qyPI7uu2JHHQWJSSmR5hNg,1o_M5JdOkJJFNj1rIDIlng,This place must be brand new. Doesn't even show up on Apple Maps yet. Make sure you use the correct address listed here on yelp...you'll find it!,2020-02-23 16:06:56,0
130319,JB5_bfAQlSSFvZuoVrIGig,yuW60QyweNNcyHa_3fkrYA,Great food friendly staff..  Prices are reasonable.  We will be back!,2018-09-01 16:19:38,0
130430,4NlmVyO4vM-Npu7p-s_uxQ,U5H3jXxnwRKSyjycWDrMGQ,Excellent! Highly recommend!,2022-01-17 04:21:20,0
130518,8qjrQWrbszkYu-YkwRe42w,y9yUyB9qldKaibuhJkC39w,I still miss the bell by the door...,2012-05-07 20:41:56,0
130559,ZTj9tmo1UnHhJ2EY3mvdfg,7IdIGemGZodDAA_9mJCigA,the cinnamon rolls are to die for,2019-04-06 21:28:17,0
130584,_MIXYv3OMjCYjnmApVTbWw,lV0k3BnslFRkuWD_kbKd0Q,What is all the hubbub about?,2019-11-02 20:09:04,0
130915,6lph-MWgSjiNUlMYlovkHQ,LVteL0Rnh2E_yOFCLJUPhg,Great fried calzones. Buff chicken and cheesesteak!,2021-08-01 23:34:35,0
131024,R2CvpqVdvnB_Lc2nNXOGpQ,Idjv5ldTN-4Q7QseD46AOw,Get their chaufa!!,2015-03-11 02:31:34,0
131095,UOXCf4eCU8q6o1xGIzwOng,H1bbYNKgk6JF9pKcBXyDXw,Coffee is so weak it's like tea. The donuts are never fresh.,2017-03-23 13:07:50,0
131138,-fcNMM-akjAr2Qg9EKFbGw,_E0WPHfJEYmwOUCAj-Jq1A,They don't keep u safe and don't care. All about the image but thief image SUCKS. When something happenS to you and u say check the Cameras they all the sudden don't work. This happen to me June 1st 2018.,2018-06-02 08:30:01,0
131153,1MwoiUajN2l54d4K9uTycA,AwCjA8E-OckCKAdqKoiKPw,Corner of Baltimore Pike & Leamy Ave.,2018-07-29 17:05:41,0
131264,_yOvMEAE7xErdpHrk_sG5Q,C3ZfQoD9Y9cFk4KUgmf63Q,Small,2017-09-03 16:11:55,0
131314,3BsZVcNu71Pl4sqcctN2KQ,jAGzl-N2GINB_wK87bjoVA,"Ask for Pico de Gallo & jalapeños at the counter, they keep them in a cooler.",2019-02-01 19:50:40,0
131325,2LGBVYPXrYNGir4JjYf0Zw,sKdF_rwYyLa2NM1dlG0-Sg,Don't rent here. This place is a shit hole. I have a waterfall in my bedroom every time it rains!!!  And that bitch Stephanie said I have to live with it through winter. Nothing but junkies and homeless walking the halls and parking lots. I have been attacked by a resident. Who attacks others. Still lives here. I find hypodermic needles in my parking space covered in puke. Has not been cleaned in a year!!  This is a total shit hole!!,2017-12-18 22:35:29,0
131357,h-2GmN52p4vNeNT25r4wUw,0hCrds3sgFAYzsZolg3jcg,Had an on-line order fulfilled here. These guys make Easy!  Keep up the great work.,2019-04-03 18:14:13,0
131405,QMeVX6N65P4LCP0VsZsGxQ,JUlsvVAvZvGHWFfkKm0nlg,Bland chorizo,2021-01-23 02:11:29,0
131446,zYtlZo1al5gHMRQviGFDgA,Idjv5ldTN-4Q7QseD46AOw,Ask about weekend specials...,2017-03-03 17:18:14,0
131454,R_on-XtKXj__x6N4RG1THA,GyC36Pn0Q1-qHnqXys6yFg,Good reliable comfort foods.,2018-09-23 21:38:25,0
131634,xKF-EszJ4Xp9PwKndzfn2w,l9mfP_p3LetJNM9V0XKmkw,Great food and services. I really like this place,2013-01-29 23:55:44,1
131661,vxR7qDLt029eLU0mTTgMnA,au4CVceodChNVa33wBFOjQ,They are closed but don't know if their opening back up,2020-08-19 05:46:20,0
131702,MOlsycoX3L6PcNj3xW5PEQ,S2Ho8yLxhKAa26pBAm6rxA,They're pet friendly outside :),2019-08-04 16:07:48,0
131762,NrpQqQwYxOeg5KVqOdbpKg,q8ZC6BgKh19RkLmH8bJ_Ig,Good electricians and good service.,2021-11-24 17:19:15,0
131982,WroWA_0PNRecLHhWdlxpnw,dIpTuL2T1L98GQGU17IeSw,They don't open until noon so if you want breakfast before then you will need to find another option.,2020-08-10 16:46:48,0
131998,tuvXGIlpIMd7n75thJFgvg,KEiGlniuU6mMmlagQpZv1g,Amazing manager. Fast service. Quality work. Honest! Clean shop!,2018-11-27 19:59:16,0
132054,51MT2EldvR7fMTvU1MYxWg,g_nLH7QGP3_l1eE-7JWhwA,Opening at the Meadowood Mall delayed due to unforeseen circumstances. Expecting to open in late March.,2017-03-01 01:23:03,0
132256,SFW1ldQ3UgVnDrNC0Gr5Sw,w--nMtFJ_aqM2OlG7z0ENg,SUNDAY ACTUAL LOCATION IS 124th St & 102ave !!! Thursday 107ave,2018-07-01 19:43:40,0
132269,Q9lrhfdJK6uo7SxBQGmzXQ,qqgF0IFbi5N7OzRz4ZP41A,Great service every time. Always on time and done correctly!,2015-11-29 11:53:35,0
132279,rPYrYirBeSbJX_jqt3yysA,2kOGFDJ9v4T9AzuKWhwl2g,Great work environment,2018-02-12 22:15:51,0
132314,asn8NHvpdAuVzv59RzvCnQ,rBE5TT_ndOOczNBrbRnJwA,"Good atmosphere specially Saturday night dj 
Food good",2020-07-20 11:58:20,0
132362,_yOvMEAE7xErdpHrk_sG5Q,euVGpCtxxUR3RPazHvwXBA,"Dear businesses,   When you KNOW your phone isn't working properly and you aren't hearing potential customers when we call, you can't afford  to be annoyed with us calling repeatedly. Thanks for the apology.",2014-11-26 21:57:41,0
132449,qRGFomN6kYoIzfR7U6exJg,AP_sb7dETsflRNNkJinYUQ,Dog friendly - you can eat at the front outside terrace with your doggies. It is warm enough even in December.,2017-12-24 23:09:12,0
132554,-ldK3alDCuMPvsfdC_EBJQ,JUlsvVAvZvGHWFfkKm0nlg,"Fun, yummy, laid back place. Like to catch up with friends in the summer here.",2019-03-21 21:41:41,0
132592,aZg6ppv7IShdV_ET71lFtg,wT554pEJdyp1fWpkG48dQw,Friendly and fast! Lowest price I've found for quick service. Highly recommend!,2019-01-08 19:00:03,0
132602,ScGfRk9hDGhKXbSvaaUO1w,9D7dDnaZZglUOj75xFy-nw,Horrible experience! They burned me so bad I had to leave to ice my foot and they still charged me full price even though they didn't even paint my nails!,2013-10-07 04:47:37,0
132629,bJ5FtCtZX3ZZacz2_2PJjA,4RMHlggaIdNibPUJPVEd6w,Where else would you go when you have 30+ minutes to kill waiting for a Septa train?,2014-06-29 03:16:34,0
132708,Y35vIeKtiIphxHm44GgKeg,6GbuHdYPuN3jcSBmFplpXA,Great food. Great place,2019-08-01 23:52:48,0
132900,KnH1naTzllBPhTYWjcFinA,FMbU3h5FKs1PCNYiQCqBWw,"Great dealership! Awesome people, great deals and wonderful customer service:)",2017-06-09 02:25:10,0
132905,_wi0TS1DAVXEGGTqGx3GjQ,APW4-ESYGTIn17mY189Osg,"Muy bueno,el lugar muy limpio y agradable,lo recomiendo.",2016-05-26 21:29:19,0
132916,D3yXU68MRsTqyQUt34ya7w,KkpAwKzn5olmxH2K2GauNw,Love both the Upper Darby location and West Chester. Best pizza around.,2019-06-08 01:48:05,0
133041,XDoP2UNZX6pvKy505YxGqg,7hpUoYdAVToZXwuPRgoqdA,Surprisingly yummy tea latte choices. It was slow but quite tasty.  And a cozy spot.,2020-02-29 23:07:33,0
133043,fix6h9WG30pWlfNdV3Y8lg,hYonVJe6xzVBHHT2FLo4zg,Try the Arancini.,2014-05-25 03:01:11,0
133048,xcArYuBTDLLcasaic_2y2w,xh7mQ46QUMswpugKJFmppQ,Delicious and tasteful authentic korean food.  You will not be disappointed.   !!,2020-12-30 23:26:23,0
133065,tgeFUChlh7v8bZFVl2-hjQ,_E0WPHfJEYmwOUCAj-Jq1A,"They won't give comps often, parking lot is full many times.",2021-07-02 22:30:30,0
133202,pbeYxgqxCtj8TuqJ95Enww,kex3ujGWOUvBX_ms4Etdtw,Love this place. The bread is delicious,2019-08-26 14:01:40,0
133278,-doYBxcOjqWkUcPjc29otg,Wc-c_hQK4vFCl9keeVTUZw,"Very small parking lot
Two story building 
Located by the lakefront",2019-10-05 00:52:53,0
133310,ZXh5B3W61jok8yHSHU8s9A,pwLhvXelonyNdKBWXXp33Q,"Best Buy price matches, so take the extra moment to check online whether the iPhone accessories are cheaper than the in store prices. Chances are screen protectors and cases will cost less than you'd expect.",2015-01-01 23:53:49,0
133317,c0kiDXM3ewN9KYsVz3nJfw,6Z89Ixagyc0mrVnyZHiIVw,"Sitat the outdoor bar. Super relaxed, great neighborhood.",2016-05-14 22:12:55,0
133334,HDuJS7S8TMVmRRlVnTMgUQ,AP_sb7dETsflRNNkJinYUQ,Been here at least 6 times-  food always delish and service friendly!,2020-01-03 16:50:44,0
133412,0HMAfuRUVY1Ca1DEGf-0lQ,UM6XgOtTX4DWWcGDTWtjEg,Don't forget about the pizzas! You might need to order two!! there that good.,2019-05-25 12:47:17,0
133459,H2YjVFFKUA74YdYyKZZ0Ig,7IdIGemGZodDAA_9mJCigA,"Farmer Boys nailed it!!
Vote for best breakfast in SB",2015-11-14 18:37:53,0
133461,kuknuVh_Lf5LE7w6tvPKDg,rBE5TT_ndOOczNBrbRnJwA,Great salmon salad.,2013-12-16 17:07:17,0
133523,JBNsCGoWckQ5QIWZsrdlvQ,ZCURd9PiH4qdEjQfrIZzFg,Melissa p - Maggie's was not re-built and designed the way it was for kids anyway. Go check out sandbar in your little sundress.,2012-08-09 16:32:54,0
133628,3qvnsZkViEB39uVPAtSW8A,GyC36Pn0Q1-qHnqXys6yFg,If you're going on the weekend checkin online  before heading over. There's always a 20+min wait,2021-06-27 19:10:35,0
133666,Pgk8COiB5svE95hYBregfw,TMuqeJ5fHFn9gNkplDnMqw,Try the orange cycle!,2018-06-29 22:39:32,0
133689,9DOAjpme_63zW57tlAFxHQ,MlEhwiOJpKe7VuO-IDCZqg,Sally IS THE BEST THING THAT HAS HAPPENED TO HAIR...unfortunately she isn't accepting new clients at the moment!!(sad face for all of you),2017-05-09 21:27:49,0
133771,bdJ9jQXKiJVQlc6dyuZ-Nw,0hCrds3sgFAYzsZolg3jcg,Abita Strawberry Ale at the front! Yes!,2013-03-31 02:24:43,0
133810,WuPl0OSDkILUCLP88LFI0A,MuJBELBk9VXJjH0tryDh1w,Delicious Mexican food. Don't eat the queso.,2018-10-14 19:28:33,0
133817,Zj0QvMoxfhVRL5iUGqbNMg,g_nLH7QGP3_l1eE-7JWhwA,Right when you walk in,2017-06-02 18:59:51,0
133861,_k5PAkCQeUgp1exdbGdReQ,7hpUoYdAVToZXwuPRgoqdA,Nice atmosphere and very friendly service! The hot chocolate was delicious too.,2014-05-24 19:46:20,0
133894,ZUjtrujFUynsLY7lHc2zow,SbdL-8NSmTWgSwdGZBa7WQ,"Calzone w/ ricotta!
Join their club for emailed discounts.",2019-11-03 00:24:14,0
133925,269kad9TVBjLGYN1oHRmEQ,fT4jl8pcXCxKBrM85XjXSg,Check in upon arrival and you'll get a BoGo on you're glasses of wine. Enjoy!,2018-09-16 02:49:45,0
134021,pbeYxgqxCtj8TuqJ95Enww,kex3ujGWOUvBX_ms4Etdtw,Awesome,2019-07-24 01:53:38,0
134057,MpsD6hU89qf_qw7zp2etbw,NIQWO-Q_F598XlAvZnFVCA,Takes a year to get a beer every time,2020-01-05 02:40:31,0
134134,oFT6DDu2fTIg_5_2M112yg,g_nLH7QGP3_l1eE-7JWhwA,Follow Smee's on Facebook to know where they are located at. It's worth the drive.,2015-12-18 05:10:06,0
134136,vASYG0CG-a_PbqDuTyq61g,FLDjk3oA3JpeOfiIORLp9Q,Best burgers ever!,2019-05-10 23:12:12,0
134185,sWyrjof7xNCmZyt88XayBg,SbdL-8NSmTWgSwdGZBa7WQ,Decent pizza and salad. Good beer selection.,2016-10-16 03:48:18,0
134297,z_vggzRdGe_kY_Eeb4wNbw,OB2RVcodqQ_mcJ8_3F2ELg,This place is so cool. (:,2014-06-23 22:15:40,0
134300,bHa0C0vRzLfr2TACUAY8oQ,S2Ho8yLxhKAa26pBAm6rxA,Amazing!! Everything was great. Zero complaints!,2021-02-14 17:34:01,0
134324,5ukUryw7yHzqVhJrOCt3rQ,MuJBELBk9VXJjH0tryDh1w,Always delicious. Always authentic. I have never had a bad meal here.,2021-04-15 16:39:46,0
134360,uRgs0gd8Q8R07b4kpeAJtw,AP_sb7dETsflRNNkJinYUQ,"Great local restaurant . Everything was spectacular , highly recommend .",2018-09-02 21:42:22,0
134397,ikU22S2_OqmiYj39d5nFmA,xh7mQ46QUMswpugKJFmppQ,Really enjoyed it!! I'd come back in a heart beat!!,2021-06-02 23:02:01,0
134439,eodLg-yycbuXUGMGy4P9Ug,_E0WPHfJEYmwOUCAj-Jq1A,Only in Reno can you escape the casino for a torrential downpour in the parking lot. 100 degree day turned instantly cooler....and I was enjoying it before the tweak started screaming about its sun roof smh,2018-07-15 05:27:23,0
134443,asn8NHvpdAuVzv59RzvCnQ,rBE5TT_ndOOczNBrbRnJwA,"Good atmosphere specially Saturday night dj 
Food good appetizers Yumm",2020-02-23 23:31:50,0
134690,YP0nnsRe5y51M7Q4bgUC9A,rBE5TT_ndOOczNBrbRnJwA,A great place to grab a delicious sandwich!,2018-02-02 02:56:33,0
134691,CnDbBPOs-fHDVaLBXTkVjQ,7IdIGemGZodDAA_9mJCigA,Average.....predictable. Guaranteed good....just nothing special,2016-12-10 18:42:48,0
134883,UbuYmkIev8kirgTDFdXfKQ,CANuOWl6Z4soWkK2_1NWcw,Great atmosphere and friendly service.   The potatoes app was unusual but delish.,2019-06-30 23:20:04,0
134947,DdC07r2D02RRVCK1J3LkuQ,BloloRS4zig6GY8CfAlKVA,Website says closed for business.,2018-12-04 19:51:47,0
134957,87UCNW0g5gygrglDxjyDRQ,jZopvCpfHl3S5eSMDjizpg,50 min wait and 2 cutters? Im out,2019-01-09 20:54:27,0
135045,EI037ISte3YA_oJKpd_M1w,TMuqeJ5fHFn9gNkplDnMqw,The best ice cream place!!,2019-09-08 18:59:07,0
135084,gcceRpgZ28fpu3PsWC9W3w,7YmGkwGXlHCJ4hTPYySTHw,Time for check up.,2011-09-17 13:38:52,0
135131,tNJs4JuOFZkvBV4VOCwhNQ,kk_oEw1j3xQ-cJaAII8A0Q,Well organized and stocked whole foods section!,2013-01-02 18:06:56,0
135143,azYI6aYWNnkip-EWwvmosQ,rBE5TT_ndOOczNBrbRnJwA,"Hummus, tapenade and tsaziki sauce: awesome! Lamb: super tender n tasty. Outside seating is nice :)",2011-12-16 20:02:55,0
135231,p201XK-TQE6wXfaUvYX4Ww,S2Ho8yLxhKAa26pBAm6rxA,Great restaurant in the French Market area with amazing bread pudding.,2021-07-20 15:23:39,0
135288,HSNfYl1pC7VRnJq-Fqgvqw,pJB63RaQpkTIKBhfTsLQQg,"Food was just excellent!! Chilli chicken superb!!
Must have!",2019-07-14 03:15:20,0
135290,87UCNW0g5gygrglDxjyDRQ,g6kAgbQQSQ8i1A_Za-znJQ,5 bucks hot and ready or an extra 3 for the deep dish? Ohhh baby,2013-09-06 00:09:46,0
135389,G7ZOi8-aEtkzKmGeft07Mg,b-EHLoRBtVgOpkv6-i1pSA,Extremely unsanitary. Rude / drunk ownership. Slow. Slow. Slow. Beware.,2019-11-16 14:20:34,0
135395,LDw_VP9a22nnxueeCe7BHw,hF-Ndu77yzspMkDZv9bWzg,"I love the Spanish rice, very authentic",2018-05-23 23:44:01,0
135428,vRp6jlO9M6wLi150CvX6Ig,UM6XgOtTX4DWWcGDTWtjEg,"Late night food until 11pm. Beet fries, new hummus flavors, pickle chips, spinach artichoke dip and more",2017-12-16 17:54:28,0
135441,LU1AIP83h8LIdIqnWQGNrg,S2Ho8yLxhKAa26pBAm6rxA,"Average, food wasn't seasoned as well as expected",2021-05-13 21:37:41,0
135444,JpAAAsfxgBout3aSRRAqrg,rWEUp9a1RZfbnaqt5PaGig,"Literally, the best cupcakes I've ever tasted.",2016-09-21 18:01:30,0
135482,6FySm4PdV3NGSpxUCCJhBg,c6GTImF01z981_BNJIye2g,Hard to get reservations make this a must for carnivores and anyone interested in improving their outdoor cooking skills,2014-11-05 23:01:07,0
